id,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
328,1.3,1.0125,0.3125,19.06503875,7.93786,4.309124,5.10291,10.19
329,1.625,1.2625,0.4125,38.782116,20.2698925,7.41339425,9.4970825,9.5
330,1.3125,1.0125,0.3125,19.731252,8.0796075,4.77689075,5.953395,9.88
331,1.4625,1.1625,0.35,29.1716355,13.834556,8.00873375,8.448151,10.12
332,1.6125,1.3,0.45,40.5114355,19.03668925,8.221355,11.3398,11.76
333,1.2625,0.9625,0.325,18.24290325,8.88756825,4.2240755,4.29494925,8.79
334,1.625,1.225,0.4,30.71668325,12.7289255,5.9817445,8.74582075,9.1
335,1.275,0.9375,0.3125,16.45688475,8.12213175,3.345241,4.195726,8.77
336,1.375,1.0625,0.375,21.72989175,8.4198015,4.989512,5.953395,9.81
337,1.2625,1.0,0.3375,17.463292,8.1930055,3.0333965,5.953395,11.86
338,1.3375,1.1125,0.3375,21.9708625,8.845044,4.7910655,5.6699,11.92
339,1.5375,1.2875,0.475,34.45881725,15.4504775,8.17883075,9.7805775,10.98
340,1.6,1.25,0.4125,37.42134,14.92601175,7.824462,12.3320325,11.89
341,1.525,1.225,0.4125,31.70891575,14.17475,8.0796075,9.4970825,10.07
342,1.5,1.2625,0.4125,30.957654,11.43902325,6.7755305,10.489315,11.53
343,1.15,0.9375,0.3375,14.5999925,6.78970525,2.62232875,4.819415,9.63
344,1.5125,1.2125,0.3625,27.8675585,12.68640125,6.67630725,7.04485075,10.13
345,1.625,1.3125,0.425,41.39027,19.447757,8.8166945,11.4815475,11.34
346,1.5875,1.2875,0.4375,38.96638775,16.82542825,7.7394135,11.4815475,13.07
347,1.575,1.1875,0.4375,34.91240925,15.03940975,8.32057825,9.4970825,11.03
348,1.475,1.125,0.3875,28.91649,12.34620725,6.10931725,8.221355,10.27
349,1.125,0.8875,0.2875,12.417081,5.11708475,3.30271675,3.118445,10.83
350,1.65,1.25,0.4375,38.55532,17.236496,9.00096625,11.4815475,11.65
351,1.4,1.1,0.375,24.50814275,9.36950975,5.88252125,7.37087,11.66
352,1.5,1.2,0.4625,31.25532375,13.16834275,6.36446275,9.4970825,11.69
353,1.575,1.2125,0.4,35.50774875,18.8524175,7.86698625,9.4970825,9.36
354,1.4,1.1,0.35,24.73493875,12.48795475,4.86193925,7.7961125,9.3
355,1.175,0.8875,0.3,16.42853525,5.6982495,3.8271825,5.5281525,10.87
356,1.475,1.1375,0.375,27.499015,11.7083435,7.41339425,7.37087,12.235
357,1.4625,1.225,0.3625,30.730858,11.8784405,5.6415505,8.6465975,9.85
358,1.575,1.225,0.4375,34.6147395,15.1669825,7.64019025,11.1980525,10.92
359,1.6875,1.3625,0.5,41.95726,17.67591325,10.432616,11.056305,11.76
360,1.4625,1.0875,0.3625,25.67047225,10.149121,7.4559185,7.4559185,10.91
361,1.45,1.1375,0.4125,27.76833525,11.8784405,5.2446575,7.5126175,9.75
362,1.1125,0.825,0.3,11.12717875,5.2446575,2.59397925,3.5436875,9.08
363,1.55,1.2125,0.4375,32.7436725,14.35902175,5.74077375,10.9145575,10.47
364,1.5875,1.225,0.3625,36.85435,14.6566915,8.71747125,9.31281075,12.13
365,1.525,1.2,0.4375,39.859397,16.0174675,8.0796075,9.355335,12.3
366,1.7,1.3125,0.4375,43.7999775,20.0430965,10.3475675,11.7083435,11.03
367,1.3,1.0625,0.3125,19.80212575,8.2497045,3.742134,5.6415505,9.22
368,1.2875,0.9625,0.325,15.762322,6.973977,3.98310475,6.633783,12.94
369,1.75,1.375,0.5,53.580555,19.220961,11.5949455,12.2186345,11.98
370,1.525,1.2125,0.3875,33.29648775,14.21727425,7.2858215,8.788345,10.41
371,1.5,1.1875,0.375,33.57998275,13.05494475,9.6104805,10.0640725,10.5
372,1.3,1.0,0.3,21.21960075,9.48290775,6.02426875,6.23689,9.38
373,1.5125,1.1,0.4125,29.937072,12.2753335,6.22271525,9.922325,12.0
374,1.75,1.35,0.45,50.972401,24.79163775,10.4609655,14.2030995,11.82
375,1.525,1.2,0.4125,30.107169,13.99047825,6.973977,8.9300925,10.8
376,1.4625,1.1625,0.375,26.308336,12.17611025,5.499803,6.61960825,9.03
377,1.6125,1.2375,0.375,38.215126,18.83824275,7.52679225,8.9300925,10.49
378,1.4125,1.075,0.3875,22.92057075,9.525432,5.6415505,6.123492,10.12
379,1.425,1.125,0.4,27.669112,12.1619355,6.4353365,7.4559185,10.76
380,1.625,1.2875,0.4625,38.00250475,15.86154525,9.525432,12.40290625,13.52
381,1.5,1.1875,0.425,34.45881725,13.11164375,5.79747275,8.80251975,10.19
382,1.4875,1.1625,0.4125,29.596878,12.85649825,5.40057975,9.355335,10.36
383,1.6125,1.25,0.4375,40.49726075,18.0586315,7.1157245,12.6155275,9.22
384,1.5375,1.3,0.375,38.08755325,17.0097,7.61184075,10.0640725,9.566666666666668
385,1.5375,1.175,0.425,29.15746075,12.57300325,7.47009325,8.0796075,11.84
386,1.4375,1.0875,0.3625,22.43862925,10.95708175,4.57844425,6.0951425,8.37
387,1.6125,1.2625,0.4125,37.9032815,18.92329125,8.3631025,8.9300925,9.3
388,1.6,1.2125,0.3875,32.16250775,14.92601175,7.49844275,9.4970825,9.93
389,1.5375,1.175,0.425,31.18445,12.927372,6.76135575,8.788345,11.9
390,1.2625,1.0,0.35,23.85610425,7.69688925,5.03203625,8.0796075,11.33
391,1.25,1.0,0.325,16.71203025,7.314171,3.7704835,4.819415,8.32
392,1.2875,1.0875,0.35,23.45921125,9.68135425,5.25883225,6.7755305,9.24
393,1.375,1.1,0.375,26.29416125,7.824462,5.2446575,9.4970825,13.9
394,1.6125,1.2625,0.475,41.730464,17.78931125,7.7961125,11.3398,11.85
395,1.55,1.125,0.5,24.323871,12.14776075,4.32329875,6.81805475,9.4
396,1.0375,0.8125,0.25,8.51902475,3.44446425,1.63009625,2.948348,7.32
397,1.125,0.825,0.2875,11.509897,4.74854125,2.2963095,3.8271825,8.57
398,1.625,1.35,0.45,44.21104525,19.7029025,9.96484925,11.1980525,11.15
399,1.4375,1.125,0.4125,26.365035,10.33339275,6.76135575,7.7961125,10.21
400,1.4125,1.0875,0.3875,27.6974615,13.11164375,5.79747275,5.443104,10.05
401,1.45,1.125,0.3875,26.63435525,13.08329425,6.25106475,7.37087,9.85
402,1.7125,1.375,0.525,42.807745,18.824068,10.20582,11.623295,10.47
403,1.55,1.2375,0.4,37.137845,17.78931125,8.83086925,9.07184,9.74
404,1.65,1.2375,0.4875,40.25629,15.06775925,7.47009325,15.4504775,15.1
405,1.375,1.0625,0.375,24.81998725,9.48290775,5.556502,7.654365,13.6
406,1.575,1.175,0.375,35.62114675,16.68368075,9.6104805,8.3631025,9.75
407,1.45,1.125,0.4,26.365035,11.963489,6.90310325,6.0951425,9.13
408,1.3375,1.025,0.375,22.6796,8.561549,4.43669675,7.087375,11.11
409,1.6625,1.25,0.425,38.88133925,15.762322,6.22271525,12.190285,13.04
410,1.1125,0.8625,0.275,10.3475675,4.06815325,2.8066005,3.33106625,9.52
411,1.1625,0.9,0.3375,16.42853525,8.3631025,3.95475525,3.40194,8.16
412,1.3,1.0,0.35,20.19901875,8.0796075,3.98310475,5.59902625,9.35
413,1.15,0.85,0.3375,14.0330025,4.69184225,3.3168915,5.2446575,13.07
414,1.3625,1.075,0.3625,22.83552225,10.432616,5.896696,7.2291225,11.3
415,1.4375,1.1,0.375,24.720764,9.63883,5.57067675,7.83863675,13.96
416,1.4875,1.125,0.45,27.8108595,12.643877,4.83358975,8.6465975,10.19
417,1.6875,1.325,0.45,43.02036625,16.612807,10.04989775,13.4660125,11.87
418,1.4125,1.125,0.4,26.12406425,9.62465525,5.386405,10.6310625,11.88
419,1.5,1.1625,0.4,30.1922175,11.736693,5.74077375,9.922325,14.65
420,1.6125,1.25,0.425,32.4601775,13.93377925,8.54737425,8.9867915,11.01
421,1.5,1.1875,0.4125,29.44095575,12.8423235,6.98815175,8.788345,8.82
422,1.6375,1.2625,0.3875,36.55668025,17.27902025,7.83863675,9.752228,10.97
423,1.525,1.175,0.45,31.85066325,11.92096475,7.95203475,10.20582,12.25
424,1.475,1.125,0.475,30.63163475,14.6566915,6.36446275,8.32057825,10.24
425,1.5,1.175,0.375,28.91649,14.0897015,6.917278,7.37087,8.42
426,1.4875,1.2,0.4625,34.65726375,8.9867915,4.57844425,11.623295,13.16
427,1.25,0.9875,0.325,20.28406725,8.97261675,3.72795925,6.80388,10.12
428,1.6,1.3125,0.45,38.14425225,17.293195,8.0229085,11.623295,11.0
429,1.3375,1.0625,0.3375,22.339406,9.85145125,5.00368675,6.80388,11.77
430,1.625,1.2625,0.3875,35.4652245,15.025235,7.27164675,10.0640725,11.25
431,1.575,1.2625,0.4125,34.5013415,18.9091165,8.8166945,9.2135875,9.86
432,1.4375,1.125,0.3625,22.849697,10.19164525,4.7343665,6.23689,9.11
433,1.3875,1.0625,0.3375,24.0687255,9.25611175,5.71242425,6.520385,12.56
434,1.6875,1.325,0.4375,41.00755175,19.20678625,8.448151,11.0279555,10.35
435,1.325,1.025,0.325,18.01610725,8.46232575,3.61456125,4.9611625,9.135
436,1.7125,1.2875,0.525,38.782116,14.52911875,9.62465525,11.623295,12.16
437,1.2125,0.9625,0.2625,15.762322,7.711064,2.9199985,3.7704835,9.31
438,1.6125,1.2125,0.4625,36.4291075,17.10892325,7.69688925,9.7805775,10.73
439,1.225,0.9375,0.3375,16.9813505,6.73300625,3.912231,5.5281525,11.56
440,1.5375,1.175,0.4375,28.84561625,9.53960675,7.07320025,8.9300925,12.77
441,1.425,1.0875,0.4125,23.2891143,9.695529,6.22271525,8.3631025,9.83
442,1.5875,1.2375,0.4,36.4291075,16.37183625,8.9300925,9.7805775,11.66
443,1.4125,1.075,0.4,24.73493875,10.21999475,5.40057975,7.7961125,13.836666666666666
444,1.4875,1.1875,0.375,27.499015,11.3398,6.010094,8.0796075,9.39
445,1.1625,0.9125,0.275,14.16057525,6.16601625,2.90582375,3.35941575,8.77
446,1.2125,0.975,0.3375,17.4916415,8.3064035,3.742134,4.819415,8.4
447,1.4125,1.175,0.3875,32.89959475,15.06775925,8.37727725,8.63242275,10.85
448,1.6,1.25,0.425,39.02308675,18.9091165,8.49067525,8.6465975,9.5
449,1.3125,1.0375,0.3375,19.66037825,8.83086925,4.309124,5.6699,9.02
450,1.3125,1.0,0.4375,19.84465,8.63242275,4.77689075,7.04485075,12.33
451,1.1875,0.9125,0.3375,16.23008875,6.7755305,3.50116325,4.9611625,11.19
452,1.3375,1.075,0.35,23.6718325,10.716111,5.386405,6.80388,9.92
453,1.425,1.15,0.4625,28.8314415,9.96484925,5.6699,9.07184,10.31
454,1.5125,1.1625,0.4,27.612413,11.283101,6.917278,9.355335,12.82
455,1.575,1.225,0.4,35.096681,15.4504775,6.9456275,9.07184,11.47
456,1.475,1.1375,0.4375,28.7747425,12.82814875,6.78970525,7.7961125,9.315
457,1.5375,1.2,0.4375,35.19590425,14.47241975,7.654365,9.4970825,10.46
458,1.8,1.3625,0.4625,45.91201525,17.59086475,9.56795625,14.061352,14.07
459,1.475,1.15,0.375,31.241149,12.8990225,5.82582225,8.8166945,10.17
460,1.45,1.1,0.3875,30.900955,14.47241975,6.50621025,8.50485,12.0
461,1.35,1.0625,0.425,24.777463,10.4609655,4.77689075,7.6260155,10.0475
462,1.525,1.175,0.3875,27.555714,11.8784405,5.74077375,7.01650125,9.86
463,1.45,1.075,0.35,22.69377475,10.8578585,4.86193925,6.0951425,9.58
464,1.1,0.85,0.3125,10.0073735,4.7910655,2.097863,3.5436875,9.03
465,1.4875,1.1625,0.4375,29.3417325,11.8784405,7.37087,9.355335,12.3
466,1.4875,1.175,0.4125,31.241149,11.4248485,7.41339425,8.3631025,12.21
467,1.3375,1.0375,0.4375,27.45649075,9.128539,4.49339575,11.7650425,14.86
468,1.5875,1.2625,0.4875,37.40716525,17.78931125,7.2858215,10.8011595,13.57
469,1.475,1.125,0.3375,28.81726675,15.7339725,6.8889285,7.2291225,8.51
470,1.4,1.1,0.35,24.47979325,11.1413535,5.6699,5.6699,8.94
471,1.525,1.2,0.4,32.16250775,13.5227115,7.7961125,8.50485,11.94
472,1.55,1.1875,0.375,27.62658775,12.3320325,5.71242425,7.93786,8.77
473,1.475,1.175,0.45,31.85066325,11.92096475,7.95203475,10.20582,12.33
474,1.525,1.175,0.375,32.16250775,14.0330025,6.90310325,8.9300925,10.36
475,1.5,1.1875,0.4125,33.8776525,13.87708025,9.08601475,8.9300925,11.12
476,1.475,1.175,0.3375,22.0275615,8.788345,5.5848515,9.07184,12.06
477,1.3625,1.025,0.3125,18.200379,8.1930055,3.7704835,4.3941725,9.07
478,1.5,1.2125,0.45,32.89959475,13.02659525,7.04485075,9.4970825,11.97
479,1.5875,1.2375,0.4125,35.19590425,16.96717575,8.85921875,9.4970825,10.57
480,1.5625,1.2125,0.4,30.390664,14.92601175,6.350288,7.12989925,9.1
481,1.525,1.2125,0.4125,31.638042,13.99047825,7.257472,9.07184,12.8
482,1.3125,0.9875,0.3125,18.653971,7.540967,4.40834725,4.819415,12.8
483,1.5,1.15,0.425,31.808139,13.02659525,8.63242275,8.9300925,11.18
484,1.475,1.1,0.35,23.74270625,12.23280925,4.63514325,6.747181,9.07
485,1.4625,1.1625,0.4375,31.14192575,11.97766375,6.90310325,10.0640725,14.23
486,1.4625,1.125,0.3625,26.2232875,8.32057825,6.19436575,7.2291225,12.04
487,1.6375,1.2875,0.3875,36.55668025,17.0097,8.43397625,10.0640725,10.18
488,1.4625,1.125,0.4375,30.0221205,11.49572225,8.2497045,10.70193625,11.92
489,1.5,1.175,0.4375,37.74735925,12.190285,8.221355,10.61688775,14.3
490,1.3875,1.125,0.4,26.12406425,10.035723,5.159609,7.37087,9.81
491,1.45,1.125,0.35,24.70658925,11.38232425,5.216308,7.2291225,9.81
492,1.6375,1.3125,0.475,44.15434625,19.561155,8.7599955,11.4815475,12.29
493,1.4125,1.075,0.4,22.29688175,9.87980075,4.932813,7.4559185,10.1
494,1.375,1.125,0.35,26.1665885,11.8784405,5.54232725,7.2291225,8.42
495,1.45,1.1,0.35,23.700182,9.468733,4.762716,6.23689,9.5
496,1.5375,1.1875,0.4125,29.8520235,12.927372,6.64795775,7.5126175,8.83
497,1.625,1.2875,0.4,32.16250775,11.58077075,7.27164675,12.3320325,13.42
498,1.5,1.2375,0.425,30.0221205,12.48795475,5.386405,11.056305,12.9
499,1.7125,1.3625,0.4,43.50230775,18.9091165,10.02154825,12.6155275,10.81
500,1.7375,1.375,0.45,47.95317925,20.62426125,10.70193625,12.8990225,11.44
501,1.6125,1.275,0.4625,45.7277435,22.01338675,6.577084,13.324265,11.4
502,1.6,1.2,0.3875,31.59551775,14.401546,6.80388,9.63883,10.75
503,1.5875,1.2625,0.425,34.6147395,17.8885345,8.4198015,9.4970825,9.19
504,1.4125,1.1,0.4,27.93843225,11.1413535,6.010094,7.37087,8.87
505,1.625,1.2625,0.4625,36.47163175,16.68368075,7.824462,10.20582,10.33
506,1.275,1.0375,0.325,16.9813505,6.64795775,3.86970675,3.8271825,10.59
507,1.4,1.1625,0.4,26.20911275,11.4248485,6.19436575,7.654365,11.37
508,1.2,0.925,0.3125,17.916884,8.561549,4.5075705,4.9611625,9.51
509,1.475,1.1625,0.4,29.5685285,14.10387625,5.8683465,7.7961125,9.33
510,1.65,1.3125,0.475,37.74735925,16.612807,7.881161,12.757275,11.44
511,1.375,1.0875,0.3125,22.4244545,10.44679075,5.1879585,6.87475375,9.1
512,1.625,1.3125,0.4375,37.83240775,16.96717575,8.83086925,10.489315,10.42
513,1.55,1.275,0.4125,33.55163325,14.13222575,6.76135575,9.7805775,10.68
514,1.4875,1.1625,0.4125,29.0582375,13.9196045,6.36446275,8.50485,9.98
515,1.175,0.9375,0.3125,14.81261375,6.42116175,2.948348,4.195726,7.68
516,1.4375,1.125,0.3625,22.80717275,9.128539,4.97533725,6.23689,11.35
517,1.45,1.1,0.425,27.08794725,13.11164375,6.50621025,7.5126175,9.896666666666668
518,1.3125,1.05,0.2875,18.0019325,8.0229085,3.92640575,4.3941725,10.86
519,1.5,1.2,0.4,30.8726055,12.82814875,6.4920355,9.07184,11.56
520,1.725,1.325,0.5,46.096287,21.0636785,10.56018875,13.60776,11.26
521,1.3125,1.025,0.425,20.0430965,7.711064,4.86193925,5.20213325,10.07
522,1.4,1.1125,0.4,24.38057,9.525432,4.4508715,7.37087,9.75
523,1.4875,1.175,0.45,29.27085875,11.92096475,6.350288,10.20582,13.52
524,1.525,1.15,0.425,30.12134375,14.13222575,6.25106475,8.9300925,9.99
525,1.3875,1.125,0.3125,26.12406425,10.9712565,7.41339425,8.221355,11.19
526,1.55,1.1875,0.3625,30.1922175,14.628342,6.08096775,8.221355,9.28
527,1.625,1.25,0.3625,33.9910505,15.15280775,8.54737425,7.654365,8.57
528,1.5,1.1875,0.4125,32.601925,11.0846545,6.56290925,9.2135875,13.8
529,1.575,1.2125,0.4,31.99241075,13.99047825,7.3425205,8.50485,10.19
530,1.1625,0.9125,0.3125,14.5999925,6.9456275,2.9199985,3.96893,7.51
531,1.375,1.1,0.3875,22.55202725,9.87980075,5.45727875,6.0951425,9.9
532,1.55,1.1625,0.4,34.7848365,16.499409,6.123492,8.0796075,10.69
533,1.3125,1.0125,0.3,21.41804725,10.64523725,4.40834725,5.6982495,8.86
534,1.5625,1.175,0.4,32.36095425,16.42853525,6.08096775,8.221355,11.21
535,1.625,1.275,0.5375,38.42774725,15.989118,8.4198015,13.4660125,13.31
536,1.5,1.125,0.45,31.62386725,10.58853825,7.824462,8.9300925,13.73
537,1.3125,1.0,0.35,23.586784,11.0846545,4.819415,5.10291,9.1
538,1.55,1.2,0.4,29.1149365,11.4248485,7.27164675,8.6465975,12.86
539,1.4375,1.0875,0.375,31.581343,9.865626,6.10931725,8.50485,14.42
540,1.25,0.9125,0.3125,14.968536,6.4920355,3.95475525,4.66349275,7.91
541,1.625,1.2125,0.3875,34.3879435,17.78931125,7.200773,7.7961125,10.28
542,1.1375,1.1375,0.3375,23.24659,9.128539,4.86193925,7.6260155,11.96
543,1.5125,1.2,0.425,25.92561775,11.453198,5.10291,9.4970825,14.37
544,1.625,1.275,0.4625,43.1762885,18.38465075,10.70193625,10.61688775,9.33
545,1.3,1.0625,0.4125,24.08290025,8.17883075,4.4508715,7.37087,12.84
546,1.2125,0.9375,0.375,15.762322,5.329706,3.98310475,4.9611625,12.36
547,1.225,0.9375,0.3,16.23008875,7.24329725,3.75630875,4.139027,8.11
548,1.6125,1.275,0.475,40.24211525,18.63979625,8.43397625,10.3475675,10.88
549,1.4,1.1125,0.3625,25.8830935,12.5021295,4.97533725,7.5126175,9.18
550,1.65,1.2875,0.4375,31.127751,15.52135125,6.44951125,11.1980525,12.57
551,1.5125,1.25,0.4875,37.32211675,13.9196045,6.917278,10.77281,11.22
552,1.325,1.05,0.375,23.643483,10.21999475,5.85417175,5.783298,9.81
553,1.275,0.975,0.375,16.40018575,5.8683465,3.47281375,5.8116475,11.72
554,1.5,1.2,0.4375,35.81959325,14.35902175,8.80251975,11.056305,14.27
555,1.5875,1.2375,0.55,44.55123925,20.1564945,10.999606,12.643877,10.12
556,1.3,0.9375,0.3375,15.23785625,6.2652395,3.3168915,4.819415,8.522666666666668
557,1.5,1.1875,0.4125,31.3261975,15.1669825,6.2652395,8.9300925,9.93
558,1.425,1.1375,0.425,31.581343,10.149121,6.59125875,9.07184,13.05
559,1.2125,0.9375,0.3,16.45688475,6.747181,3.89805625,4.819415,9.1
560,1.3125,1.0,0.3875,24.81998725,9.525432,6.56290925,8.3631025,14.15
561,1.4375,1.125,0.3875,26.9036755,12.94154675,5.953395,7.5126175,9.77
562,1.6375,1.275,0.4125,39.7743485,19.71707725,6.76135575,11.90679,10.87
563,1.5625,1.2125,0.4125,33.38153625,14.7133905,7.484268,9.922325,10.94
564,1.55,1.175,0.3875,30.51823675,13.4093135,6.93145275,8.221355,11.34
565,1.6125,1.3,0.4625,38.00250475,14.35902175,8.29222875,12.40290625,11.87
566,1.7625,1.3125,0.4375,38.20095125,16.4710595,9.015141,12.757275,13.09
567,1.5375,1.25,0.3625,31.62386725,14.30232275,6.747181,10.0640725,8.74
568,1.5875,1.2875,0.425,34.23202125,15.26620575,7.994559,9.7805775,12.19
569,1.575,1.1625,0.4625,36.117263,16.4143605,8.68912175,9.07184,10.29
570,1.45,1.1375,0.4125,30.63163475,13.1825175,7.07320025,8.9300925,10.35
571,1.6375,1.2875,0.4125,38.96638775,18.9091165,9.8372765,10.0640725,10.81
572,1.5,1.1875,0.425,32.89959475,13.31009025,7.3992195,9.4970825,10.54
573,1.45,1.125,0.4375,34.7848365,9.56795625,7.66853975,10.77281,13.46
574,1.525,1.2,0.4375,31.2694985,14.80484625,7.314171,8.0796075,9.53
575,1.625,1.3625,0.425,37.931631,15.1669825,8.29222875,13.4660125,12.97
576,1.4125,1.1375,0.4125,31.638042,12.40290625,6.577084,8.9300925,12.98
577,1.575,1.2375,0.3875,32.034935,13.99047825,6.917278,8.9300925,11.19
578,1.5375,1.175,0.4,28.25027675,12.57300325,8.00873375,9.07184,11.8
579,1.325,1.0625,0.325,20.3265915,7.994559,4.94698775,5.953395,9.89
580,1.65,1.325,0.425,43.02036625,20.1564945,10.56018875,11.056305,10.85
581,1.25,1.025,0.3125,18.71067,7.47009325,4.40834725,4.9611625,9.186666666666666
582,1.2375,0.9625,0.3125,18.71067,9.7805775,4.66349275,4.9611625,8.46
583,1.425,1.1,0.375,27.62658775,13.210867,5.85417175,6.80388,8.43
584,1.575,1.1625,0.375,30.0221205,13.721158,6.973977,7.07320025,8.68
585,1.125,0.825,0.3125,12.700576,5.896696,2.5231055,3.40194,8.8
586,1.325,1.025,0.3625,23.00561925,7.81028725,5.00368675,6.80388,11.93
587,1.4125,1.075,0.3875,24.38057,8.09378225,5.23048275,7.37087,12.49
588,1.4625,1.15,0.375,27.9242575,12.813974,6.860579,7.087375,10.47
589,1.275,1.0,0.35,22.11261,10.149121,4.4508715,5.5281525,9.74
590,1.1875,0.9375,0.3625,14.67086625,5.386405,3.30271675,4.819415,9.65
591,1.55,1.125,0.3375,31.48211975,15.989118,6.30776375,8.448151,8.63
592,1.1875,0.85,0.275,12.94154675,5.96756975,4.025629,3.685435,8.24
593,1.375,1.1125,0.3375,20.3265915,8.164656,4.9044635,6.6621325,9.42
594,1.575,1.225,0.3875,30.71668325,14.7133905,7.030676,8.6465975,10.69
595,1.5,1.15,0.4375,31.75144,13.70698325,6.22271525,9.07184,11.5
596,1.5625,1.2,0.4125,30.03629525,13.42348825,6.80388,7.5126175,10.265
597,1.3625,1.0875,0.3875,26.7902775,10.90038275,5.71242425,8.15048125,11.29
598,1.6375,1.325,0.4375,36.55668025,16.6411565,7.78193775,10.3475675,9.64
599,1.5625,1.225,0.4375,38.51279575,18.12950525,8.334753,10.3475675,10.12
600,1.45,1.125,0.375,27.20134525,12.94154675,4.86193925,7.654365,9.16
601,1.5375,1.1375,0.3625,31.62386725,14.30232275,6.747181,8.9300925,10.53
602,1.75,1.3875,0.475,48.477645,19.40523275,10.47514025,13.60776,10.585
603,1.425,1.1,0.375,23.85610425,10.77281,5.783298,6.9456275,10.2
604,1.65,1.2875,0.5125,45.57182125,18.15785475,9.68135425,13.42348825,10.81
605,1.625,1.275,0.45,40.80910525,19.03668925,8.66077225,10.489315,10.82
606,1.625,1.2625,0.45,37.74735925,16.05999175,9.8372765,11.4815475,11.41
607,1.5125,1.2125,0.4375,34.60056475,14.16057525,8.0796075,10.0640725,11.29
608,1.625,1.3125,0.4625,41.8722115,19.06503875,8.94426725,10.489315,10.34
609,1.65,1.3125,0.4375,41.34774575,16.5844575,6.76135575,11.90679,11.62
610,1.4125,1.1375,0.3625,29.1716355,11.7650425,6.30776375,8.6465975,12.84
611,1.1625,0.8875,0.3,13.02659525,6.6621325,3.288542,3.78465825,8.35
612,1.6125,1.3,0.4125,42.73687125,20.28406725,7.52679225,10.3475675,10.17
613,1.4625,1.125,0.4625,33.1972645,14.16057525,8.15048125,8.731646,10.0
614,1.35,0.975,0.325,21.27629975,10.432616,4.74854125,5.23048275,8.13
615,1.3625,1.0625,0.3875,23.019794,10.77281,4.6776675,6.520385,10.83
616,1.6375,1.2875,0.4375,46.42230625,21.67319275,7.47009325,11.7650425,10.85
617,1.5,1.1625,0.425,36.78347625,17.10892325,8.60407325,11.3398,12.14
618,1.45,1.1375,0.3875,25.69882175,10.149121,6.22271525,7.5126175,11.85
619,1.5,1.1875,0.375,31.70891575,15.52135125,5.59902625,8.0796075,9.65
620,1.25,1.0,0.3625,21.659018,8.06543275,4.422522,7.2291225,11.43
621,1.6375,1.2625,0.4375,36.230661,16.0174675,9.695529,10.0640725,11.65
622,1.575,1.225,0.3875,34.79901125,15.15280775,7.6260155,9.63883,9.94
623,1.3125,0.9875,0.2875,18.824068,8.788345,4.03980375,4.819415,9.6
624,1.5375,1.1875,0.4125,37.71900975,14.78426425,8.278054,9.7805775,13.23
625,1.55,1.2,0.4,33.8776525,12.94154675,7.27164675,8.3631025,10.69
626,1.5,1.1375,0.375,32.9137695,10.77281,6.95980225,8.788345,12.62
627,1.3625,1.0375,0.4,25.35862775,12.62970225,4.309124,7.654365,9.41
628,1.525,1.125,0.4,32.205032,11.736693,8.8166945,8.6465975,11.98
629,1.6625,1.3125,0.5125,43.885026,18.80989325,10.0073735,11.41067375,9.95
630,1.525,1.175,0.4125,32.601925,15.762322,7.29999625,8.221355,10.6
631,1.625,1.2125,0.4,34.79901125,17.293195,7.767763,8.50485,9.39
632,1.4625,1.1375,0.375,29.10076175,11.509897,7.1724235,8.221355,10.12
633,1.525,1.225,0.4125,34.9549335,15.989118,7.6827145,9.02931575,10.18
634,1.5,1.2,0.4125,31.0994015,11.94931425,7.484268,9.4970825,13.29
635,1.675,1.3125,0.4625,46.776675,21.488921,9.08601475,11.1980525,10.4
636,1.2625,1.0125,0.3625,20.0430965,8.54737425,6.19436575,5.10291,13.4
637,1.3,1.075,0.3625,20.184844,8.57572375,4.309124,6.3786375,10.48
638,1.45,1.05,0.425,33.04134225,18.12950525,5.82582225,5.8116475,10.72
639,1.6125,1.2625,0.4125,37.98833,15.06775925,7.98038425,11.623295,10.46
640,1.575,1.2,0.4125,34.62891425,16.045817,7.89533575,8.334753,10.18
